#TYPE System.Diagnostics.EventLogEntry#System/VDS Basic Provider/3254779905
"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"233","DESKTOP-KBJ23GV","System.Byte[]","182","(0)","0","Information","The operation '7' succeeded on nic 3026F317-F4F0-41DB-ABFA-35C23DA8E843 (Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM",,,
"172","DESKTOP-KBJ23GV","System.Byte[]","181","(203)","203","Information","The description for Event ID '172' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2', '6'","Microsoft-Windows-Kernel-Power","System.String[]","172","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM","NT AUTHORITY\SYSTEM",,
"98","DESKTOP-KBJ23GV","System.Byte[]","180","(0)","0","Information","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'\\?\Volume{6301769c-0000-0000-0000-100000000000}', '\Device\HarddiskVolume1', '0'","Microsoft-Windows-Ntfs","System.String[]","98","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-KBJ23GV","System.Byte[]","179","(0)","0","Information","File System Filter 'npsvctrig' (10.0, 1977-09-12T17:19:34.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM","NT AUTHORITY\SYSTEM",,
"7036","DESKTOP-KBJ23GV","System.Byte[]","178","(0)","0","Information","The  service entered the Driver load complete state.","VfpExt","System.String[]","1073748860","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM",,,
"7036","DESKTOP-KBJ23GV","System.Byte[]","177","(0)","0","Information","The  service entered the Driver load start state.","VfpExt","System.String[]","1073748860","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM",,,
"6","DESKTOP-KBJ23GV","System.Byte[]","176","(0)","0","Information","File System Filter 'FileCrypt' (10.0, 2011-10-30T17:56:49.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM","NT AUTHORITY\SYSTEM",,
"98","DESKTOP-KBJ23GV","System.Byte[]","175","(0)","0","Information","The description for Event ID '98' in Source 'Microsoft-Windows-Ntfs' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'C:', '\Device\HarddiskVolume2', '0'","Microsoft-Windows-Ntfs","System.String[]","98","3/12/2020 5:59:40 PM","3/12/2020 5:59:40 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-KBJ23GV","System.Byte[]","174","(0)","0","Information","File System Filter 'Wof' (10.0, 2096-10-27T15:24:16.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-KBJ23GV","System.Byte[]","173","(0)","0","Information","File System Filter 'FileInfo' (10.0, 1989-07-13T03:15:12.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"20","DESKTOP-KBJ23GV","System.Byte[]","172","(6)","6","Information","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', 'true', '0', '0'","Microsoft-Windows-Kernel-General","System.String[]","20","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"3","DESKTOP-KBJ23GV","System.Byte[]","171","(0)","0","Information","Secure Kernel started with status 0 and flags 0.","Microsoft-Windows-IsolatedUserMode","System.String[]","3","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"156","DESKTOP-KBJ23GV","System.Byte[]","170","(0)","0","Information","Hypervisor configured mitigations for CVE-2018-3646 for virtual machines.

Processor not affected: false
Processor family not affected: false
Processor supports cache flush: true
HyperThreading enabled: false
Parent hypervisor applies mitigations: false
Mitigations disabled by bcdedit: false
Mitigations enabled: true
Cache flush needed: true
","Microsoft-Windows-Hyper-V-Hypervisor","System.String[]","156","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"129","DESKTOP-KBJ23GV","System.Byte[]","169","(0)","0","Information","Hypervisor initialized I/O remapping.

Hardware present: false
Hardware enabled: false
Policy: 0x0
Enabled features: 0x0
Internal information: 0x0
Problems: 0x0
Additional information: 0x0","Microsoft-Windows-Hyper-V-Hypervisor","System.String[]","129","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"2","DESKTOP-KBJ23GV","System.Byte[]","168","(0)","0","Information","Hypervisor scheduler type is 0x4.","Microsoft-Windows-Hyper-V-Hypervisor","System.String[]","2","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-KBJ23GV","System.Byte[]","167","(0)","0","Information","Hypervisor successfully started.","Microsoft-Windows-Hyper-V-Hypervisor","System.String[]","1","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"30","DESKTOP-KBJ23GV","System.Byte[]","166","(21)","21","Information","The description for Event ID '30' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '0', '25243', '0', '0'","Microsoft-Windows-Kernel-Boot","System.String[]","30","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"32","DESKTOP-KBJ23GV","System.Byte[]","165","(58)","58","Information","The description for Event ID '32' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0'","Microsoft-Windows-Kernel-Boot","System.String[]","32","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"26","DESKTOP-KBJ23GV","System.Byte[]","164","(0)","0","Information","The description for Event ID '26' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:","Microsoft-Windows-Kernel-Boot","System.String[]","26","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"27","DESKTOP-KBJ23GV","System.Byte[]","163","(33)","33","Information","The description for Event ID '27' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', ' NOEXECUTE=OPTIN  HYPERVISORLAUNCHTYPE=AUTO'","Microsoft-Windows-Kernel-Boot","System.String[]","27","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"25","DESKTOP-KBJ23GV","System.Byte[]","162","(32)","32","Information","The description for Event ID '25' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'1'","Microsoft-Windows-Kernel-Boot","System.String[]","25","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"20","DESKTOP-KBJ23GV","System.Byte[]","161","(31)","31","Information","The description for Event ID '20' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'true', 'true', '1', '1'","Microsoft-Windows-Kernel-Boot","System.String[]","20","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"153","DESKTOP-KBJ23GV","System.Byte[]","160","(62)","62","Information","The description for Event ID '153' in Source 'Microsoft-Windows-Kernel-Boot' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'0', '101', '515'","Microsoft-Windows-Kernel-Boot","System.String[]","153","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"12","DESKTOP-KBJ23GV","System.Byte[]","159","(1)","1","Information","The description for Event ID '12' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'10', '0', '18362', '657', '0', '0', '2020-03-12T15:59:38.500000000Z'","Microsoft-Windows-Kernel-General","System.String[]","12","3/12/2020 5:59:39 PM","3/12/2020 5:59:39 PM","NT AUTHORITY\SYSTEM",,
"13","DESKTOP-KBJ23GV","System.Byte[]","158","(2)","2","Information","The description for Event ID '13' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'2020-03-12T15:59:09.530084900Z'","Microsoft-Windows-Kernel-General","System.String[]","13","3/12/2020 5:59:09 PM","3/12/2020 5:59:09 PM",,,
"109","DESKTOP-KBJ23GV","System.Byte[]","157","(103)","103","Information","The description for Event ID '109' in Source 'Microsoft-Windows-Kernel-Power' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'5', '0', '5'","Microsoft-Windows-Kernel-Power","System.String[]","109","3/12/2020 5:59:09 PM","3/12/2020 5:59:09 PM",,,
"50037","DESKTOP-KBJ23GV","System.Byte[]","156","(4)","4","Information","DHCPv4 client service is stopped. ShutDown Flag value is 1","Microsoft-Windows-Dhcp-Client","System.String[]","50037","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"6013","DESKTOP-KBJ23GV","System.Byte[]","155","(0)","0","Information","The system uptime is 11 seconds.","EventLog","System.String[]","2147489661","3/12/2020 5:59:50 PM","3/12/2020 5:59:50 PM",,,
"6005","DESKTOP-KBJ23GV","System.Byte[]","154","(0)","0","Information","The Event log service was started.","EventLog","System.String[]","2147489653","3/12/2020 5:59:50 PM","3/12/2020 5:59:50 PM",,,
"6009","DESKTOP-KBJ23GV","System.Byte[]","153","(0)","0","Information","Microsoft (R) Windows (R) 10.00. 18362  Multiprocessor Free.","EventLog","System.String[]","2147489657","3/12/2020 5:59:50 PM","3/12/2020 5:59:50 PM",,,
"51057","DESKTOP-KBJ23GV","System.Byte[]","152","(4)","4","Information","DHCPv6 client service stop is almost done.DHCP Context Ref count is 1","Microsoft-Windows-DHCPv6-Client","System.String[]","51057","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"51047","DESKTOP-KBJ23GV","System.Byte[]","151","(4)","4","Information","DHCPv6 client service is stopped. ShutDown Flag value is 1","Microsoft-Windows-DHCPv6-Client","System.String[]","51047","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"50106","DESKTOP-KBJ23GV","System.Byte[]","150","(4)","4","Information","DHCPv4 is waiting on DHCPv6 service to stop","Microsoft-Windows-Dhcp-Client","System.String[]","50106","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"50105","DESKTOP-KBJ23GV","System.Byte[]","149","(4)","4","Information","DHCPv4 client ProcessDHCPRequestForever received TERMINATE_EVENT","Microsoft-Windows-Dhcp-Client","System.String[]","50105","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"50104","DESKTOP-KBJ23GV","System.Byte[]","148","(4)","4","Information","DHCPv4 client received shutdown notification","Microsoft-Windows-Dhcp-Client","System.String[]","50104","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\LOCAL SERVICE",,
"1074","DESKTOP-KBJ23GV","System.Byte[]","147","(0)","0","Information","The process C:\WINDOWS\system32\winlogon.exe (DESKTOP-KBJ23GV) has initiated the restart of computer DESKTOP-KBJ23GV on behalf of user NT AUTHORITY\SYSTEM for the following reason: Operating System: Upgrade (Planned)
 Reason Code: 0x80020003
 Shutdown Type: restart
 Comment: ","User32","System.String[]","2147484722","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","146","(0)","0","Information","A service was installed in the system.

Service Name:  Office 64 Source Engine
Service File Name:  ""C:\Program Files\Common Files\Microsoft Shared\Source Engine\OSE.EXE""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","145","(0)","0","Information","A service was installed in the system.

Service Name:  Microsoft Edge Elevation Service
Service File Name:  ""C:\Program Files (x86)\Microsoft\Edge\Application\80.0.361.66\elevation_service.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","144","(0)","0","Information","A service was installed in the system.

Service Name:  Intel(R) Management Engine Interface
Service File Name:  \SystemRoot\System32\drivers\HECIx64.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","143","(0)","0","Information","A service was installed in the system.

Service Name:  Google Update Service (gupdatem)
Service File Name:  ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /medsvc
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","142","(0)","0","Information","A service was installed in the system.

Service Name:  Google Update Service (gupdate)
Service File Name:  ""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /svc
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","141","(0)","0","Information","A service was installed in the system.

Service Name:  Google Chrome Elevation Service
Service File Name:  ""C:\Program Files (x86)\Google\Chrome\Application\80.0.3987.132\elevation_service.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","140","(0)","0","Information","A service was installed in the system.

Service Name:  Microsoft Edge Update Service (edgeupdatem)
Service File Name:  ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /medsvc
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","139","(0)","0","Information","A service was installed in the system.

Service Name:  Microsoft Edge Update Service (edgeupdate)
Service File Name:  ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","138","(0)","0","Information","A service was installed in the system.

Service Name:  AMD Function Driver for HD Audio Service
Service File Name:  \SystemRoot\system32\drivers\AtihdWT6.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","137","(0)","0","Information","A service was installed in the system.

Service Name:  amdkmdap
Service File Name:  \SystemRoot\system32\DRIVERS\atikmpag.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","136","(0)","0","Information","A service was installed in the system.

Service Name:  amdkmdag
Service File Name:  \SystemRoot\system32\DRIVERS\atikmdag.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-KBJ23GV","System.Byte[]","135","(0)","0","Information","A service was installed in the system.

Service Name:  Adobe Acrobat Update Service
Service File Name:  ""C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe""
Service Type:  user mode service
Service Start Type:  auto start
Service Account:  LocalSystem","Service Control Manager","System.String[]","1073748869","3/12/2020 5:59:03 PM","3/12/2020 5:59:03 PM","NT AUTHORITY\SYSTEM",,
"6006","DESKTOP-KBJ23GV","System.Byte[]","134","(0)","0","Information","The Event log service was stopped.","EventLog","System.String[]","2147489654","3/12/2020 5:59:04 PM","3/12/2020 5:59:04 PM",,,
"16","DESKTOP-KBJ23GV","System.Byte[]","133","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'51', '\??\C:\Windows.old\Windows\system32\config\userdiff', '1', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:36 PM","3/12/2020 5:58:36 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","132","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'50', '\??\C:\Windows.old\Windows\system32\config\default', '148', '25'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:36 PM","3/12/2020 5:58:36 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","131","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'49', '\??\C:\Windows.old\Windows\system32\config\system', '63010', '4458'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:36 PM","3/12/2020 5:58:36 PM","NT AUTHORITY\SYSTEM",,
"11","DESKTOP-KBJ23GV","System.Byte[]","130","(0)","0","Information","The description for Event ID '11' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'53', '\??\C:\Windows.old\Windows\system32\config\components', '{3a38b477-af88-11e6-80c9-782bcb39252b}', '{3a38b476-af88-11e6-80c9-782bcb39252b}', '0xc01a000d', '0'","Microsoft-Windows-Kernel-General","System.String[]","11","3/12/2020 5:58:36 PM","3/12/2020 5:58:36 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","129","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'51', '\??\C:\Windows.old\Windows\system32\config\software', '291587', '20752'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:36 PM","3/12/2020 5:58:36 PM","NT AUTHORITY\SYSTEM",,
"266","DESKTOP-KBJ23GV","System.Byte[]","128","(0)","0","Information","Traffic flow has been restarted on external NIC Realtek PCIe GBE Family Controller of switch external.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","266","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"23","DESKTOP-KBJ23GV","System.Byte[]","127","(1016)","1016","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is now operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","23","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM",,,
"24","DESKTOP-KBJ23GV","System.Byte[]","126","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM",,,
"17","DESKTOP-KBJ23GV","System.Byte[]","125","(1012)","1012","Information","Protocol NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully bound to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","17","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"232","DESKTOP-KBJ23GV","System.Byte[]","124","(0)","0","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) successfully connected to port F1FEF9BF-9E80-4693-9DF6-B2444DDF11DE (Friendly Name: external_External) on switch 3026F317-F4F0-41DB-ABFA-35C23DA8E843(Friendly Name: external).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","232","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"24","DESKTOP-KBJ23GV","System.Byte[]","123","(1017)","1017","Information","NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller) is no longer operational.","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","24","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM",,,
"21","DESKTOP-KBJ23GV","System.Byte[]","122","(1014)","1014","Information","Media connected on NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","21","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM",,,
"16","DESKTOP-KBJ23GV","System.Byte[]","121","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'31', '\??\C:\Users\Default\NTUSER.DAT', '592', '35'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","120","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'35', '\??\C:\WINDOWS\system32\config\elam', '1', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"15","DESKTOP-KBJ23GV","System.Byte[]","119","(0)","0","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'52', '\??\C:\WINDOWS\System32\SMI\Store\Machine\SCHEMA.DAT', '12886016', '11751424'","Microsoft-Windows-Kernel-General","System.String[]","15","3/12/2020 5:58:30 PM","3/12/2020 5:58:30 PM","NT AUTHORITY\SYSTEM",,
"2004","DESKTOP-KBJ23GV","System.Byte[]","118","(4000)","4000","Information","Successfully logged OS information","Microsoft-Windows-Setup","System.String[]","2004","3/12/2020 5:58:29 PM","3/12/2020 5:58:29 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-KBJ23GV","System.Byte[]","117","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'41', '\??\C:\WINDOWS\System32\config\COMPONENTS', '95930', '8450'","Microsoft-Windows-Kernel-General","System.String[]","16","3/12/2020 5:58:29 PM","3/12/2020 5:58:29 PM","NT AUTHORITY\SYSTEM",,
"269","DESKTOP-KBJ23GV","System.Byte[]","116","(0)","0","Information","Failed to get Device VlanID Regkey for Physical NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7}. vSwitch will be created on this Physical NIC without VlanID being inherited by HostVNic. Status = 3221225524","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","269","3/12/2020 5:58:27 PM","3/12/2020 5:58:27 PM","NT AUTHORITY\SYSTEM",,
"191","DESKTOP-KBJ23GV","System.Byte[]","115","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: Realtek PCIe GBE Family Controller)","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/12/2020 5:58:27 PM","3/12/2020 5:58:27 PM",,,
"191","DESKTOP-KBJ23GV","System.Byte[]","114","(0)","0","Information","Successfully updated NIC NDIS QoS with Miniport NIC /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: )","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","191","3/12/2020 5:58:27 PM","3/12/2020 5:58:27 PM",,,
"233","DESKTOP-KBJ23GV","System.Byte[]","113","(0)","0","Information","The operation '7' succeeded on nic /DEVICE/{E9A8A2F4-504E-44B5-B832-A9AF8E3A9BC7} (Friendly Name: ).","Microsoft-Windows-Hyper-V-VmSwitch","System.String[]","233","3/12/2020 5:58:27 PM","3/12/2020 5:58:27 PM",,,
"20001","DESKTOP-KBJ23GV","System.Byte[]","112","(7005)","7005","Information","Driver Management concluded the process to install driver rt640x64.inf_amd64_74a38806dad22dfa for Device Instance ID PCI\VEN_10EC&DEV_8168&SUBSYS_86771043&REV_15\4&7A9107F&0&00E3 with the following status: 0x0.","Microsoft-Windows-UserPnp","System.String[]","20001","3/12/2020 5:58:27 PM","3/12/2020 5:58:27 PM","NT AUTHORITY\SYSTEM",,
